image_id,image_filename,image_doi,cell_id,bethesda_system,nucleus_x,nucleus_y
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9918,Negative for intraepithelial lesion,232,772
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9919,Negative for intraepithelial lesion,239,811
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9920,Negative for intraepithelial lesion,179,776
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9921,Negative for intraepithelial lesion,199,803
51,1a7a2ec67cefb1f11748edd2573291a8.png,10.6084/m9.figshare.12229679,9922,Negative for intraepithelial lesion,383,794
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9923,Negative for intraepithelial lesion,624,91
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9924,Negative for intraepithelial lesion,579,739
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9925,Negative for intraepithelial lesion,779,691
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9926,ASC-H,435,277
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9927,ASC-H,357,515
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9928,ASC-H,418,498
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9929,ASC-H,429,547
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9930,ASC-H,495,505
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9931,ASC-H,467,508
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9932,ASC-H,500,480
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9933,ASC-H,469,619
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9934,ASC-H,522,589
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9935,ASC-H,514,692
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9936,ASC-H,557,665
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9937,ASC-H,764,433
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9938,ASC-H,858,390
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9939,ASC-H,805,399
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9940,ASC-H,922,495
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9941,ASC-H,903,393
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9942,Negative for intraepithelial lesion,630,580
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9943,Negative for intraepithelial lesion,860,610
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9944,ASC-H,1063,177
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9945,Negative for intraepithelial lesion,864,17
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9946,Negative for intraepithelial lesion,636,540
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9947,Negative for intraepithelial lesion,803,521
50,6904abb84d55c002c01e119d241b18d9.png,10.6084/m9.figshare.12229676,9948,ASC-US,1143,253
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9949,Negative for intraepithelial lesion,517,164
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9950,Negative for intraepithelial lesion,990,629
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9951,Negative for intraepithelial lesion,829,803
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9952,Negative for intraepithelial lesion,437,753
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9953,ASC-H,735,400
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9954,ASC-H,755,394
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9955,ASC-H,802,413
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9956,Negative for intraepithelial lesion,297,764
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9957,Negative for intraepithelial lesion,593,887
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9958,Negative for intraepithelial lesion,908,914
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9959,Negative for intraepithelial lesion,264,644
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9960,Negative for intraepithelial lesion,44,880
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9961,Negative for intraepithelial lesion,1245,734
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9962,Negative for intraepithelial lesion,1249,821
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9963,Negative for intraepithelial lesion,1014,1016
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9964,Negative for intraepithelial lesion,787,781
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9965,ASC-H,699,820
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9966,ASC-H,730,779
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9967,Negative for intraepithelial lesion,265,787
49,41766de1e13ae83bdad1f7b71a606340.png,10.6084/m9.figshare.12229673,9968,Negative for intraepithelial lesion,781,995
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9969,Negative for intraepithelial lesion,822,835
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9970,Negative for intraepithelial lesion,867,851
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9971,Negative for intraepithelial lesion,893,823
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9972,Negative for intraepithelial lesion,910,844
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9973,Negative for intraepithelial lesion,949,846
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9974,Negative for intraepithelial lesion,997,854
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9975,Negative for intraepithelial lesion,1058,865
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9976,Negative for intraepithelial lesion,1044,841
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9977,Negative for intraepithelial lesion,1063,818
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9978,Negative for intraepithelial lesion,995,803
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9979,Negative for intraepithelial lesion,1115,781
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9980,Negative for intraepithelial lesion,1089,749
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9981,Negative for intraepithelial lesion,1025,745
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9982,ASC-H,819,443
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9983,ASC-H,867,440
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9984,ASC-H,908,478
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9985,ASC-H,922,512
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9986,ASC-H,874,528
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9987,ASC-H,832,500
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9988,ASC-H,793,543
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9989,ASC-H,758,532
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9990,ASC-H,997,530
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9991,ASC-H,497,465
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9992,ASC-H,462,479
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9993,ASC-H,423,497
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9994,ASC-H,397,469
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9995,ASC-H,362,482
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9996,ASC-H,358,523
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9997,ASC-H,315,513
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9998,ASC-H,223,638
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,9999,ASC-H,233,650
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10000,ASC-H,328,692
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10001,ASC-H,374,664
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10002,ASC-H,394,628
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10003,ASC-H,364,595
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10004,ASC-H,420,593
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10005,ASC-H,433,663
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10006,ASC-H,495,690
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10007,ASC-H,484,617
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10008,ASC-H,475,592
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10009,ASC-H,467,538
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10010,ASC-H,914,727
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10011,ASC-H,942,701
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10012,ASC-H,983,704
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10013,ASC-H,1002,475
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10014,ASC-H,1181,585
48,c7c3f56a4d110b49099830b0f65251a3.png,10.6084/m9.figshare.12229670,10015,ASC-H,558,504
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10016,ASC-H,329,182
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10017,ASC-H,378,201
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10018,ASC-H,625,165
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10019,ASC-H,580,190
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10020,ASC-H,530,182
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10021,ASC-H,584,135
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10022,ASC-H,537,137
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10023,ASC-H,494,166
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10024,ASC-H,464,191
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10025,ASC-H,462,220
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10026,ASC-H,418,210
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10027,ASC-H,394,152
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10028,ASC-H,418,145
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10029,ASC-H,213,683
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10030,ASC-H,230,735
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10031,ASC-H,268,704
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10032,ASC-H,234,643
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10033,ASC-H,264,653
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10034,Negative for intraepithelial lesion,359,724
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10035,ASC-H,1224,300
47,80f0bb35228273e50637a673be666337.png,10.6084/m9.figshare.12229667,10036,ASC-H,1242,315
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10070,Negative for intraepithelial lesion,1014,645
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10071,ASC-H,309,468
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10072,ASC-H,610,447
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10073,ASC-H,662,495
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10074,ASC-H,619,505
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10075,ASC-H,573,469
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10076,ASC-H,547,492
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10077,ASC-H,529,452
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10078,ASC-H,514,468
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10079,ASC-H,484,482
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10080,ASC-H,475,444
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10081,ASC-H,394,512
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10082,ASC-H,344,512
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10083,ASC-H,419,537
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10084,ASC-H,442,540
46,2c0c4f9db92dc5b996c4e1b90aa2a0ec.png,10.6084/m9.figshare.12229664,10085,ASC-H,528,555
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10086,LSIL,535,522
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10087,LSIL,497,505
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10088,LSIL,542,435
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10089,LSIL,532,311
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10090,LSIL,497,324
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10091,LSIL,467,221
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10092,Negative for intraepithelial lesion,758,856
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10093,Negative for intraepithelial lesion,728,848
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10094,Negative for intraepithelial lesion,726,708
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10095,Negative for intraepithelial lesion,447,686
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10096,Negative for intraepithelial lesion,404,499
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10097,Negative for intraepithelial lesion,591,933
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10098,Negative for intraepithelial lesion,864,835
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10099,Negative for intraepithelial lesion,644,626
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10100,Negative for intraepithelial lesion,697,461
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10101,Negative for intraepithelial lesion,357,442
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10102,Negative for intraepithelial lesion,256,81
43,e4c629cd4647aa3e1a5bd66590118b44.png,10.6084/m9.figshare.12229655,10103,Negative for intraepithelial lesion,536,863
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10104,LSIL,866,500
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10105,LSIL,774,525
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10106,LSIL,1258,298
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10107,LSIL,1265,269
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10108,Negative for intraepithelial lesion,1256,982
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10109,LSIL,839,542
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10110,LSIL,812,622
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10111,LSIL,479,468
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10112,LSIL,463,500
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10113,LSIL,164,455
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10114,LSIL,148,792
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10115,LSIL,168,648
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10116,LSIL,622,744
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10117,LSIL,506,880
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10118,LSIL,827,990
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10119,LSIL,920,903
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10120,LSIL,900,931
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10121,LSIL,993,809
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10122,LSIL,1120,815
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10123,LSIL,1178,638
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10124,LSIL,1156,615
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10125,LSIL,1028,373
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10126,LSIL,852,222
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10127,LSIL,1097,125
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10128,LSIL,1184,97
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10129,LSIL,1005,76
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10130,LSIL,974,117
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10131,Negative for intraepithelial lesion,1059,279
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10132,Negative for intraepithelial lesion,777,41
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10133,Negative for intraepithelial lesion,287,688
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10134,Negative for intraepithelial lesion,649,894
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10135,Negative for intraepithelial lesion,570,557
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10136,Negative for intraepithelial lesion,549,559
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10137,Negative for intraepithelial lesion,725,445
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10138,Negative for intraepithelial lesion,690,358
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10139,Negative for intraepithelial lesion,685,294
44,5ddea605aee431bb47d9580882733a87.png,10.6084/m9.figshare.12229658,10140,Negative for intraepithelial lesion,542,352
40,544a28aab9a8a0b827a18423e82280b1.png,10.6084/m9.figshare.12229646,10153,LSIL,831,896
40,544a28aab9a8a0b827a18423e82280b1.png,10.6084/m9.figshare.12229646,10154,LSIL,987,764
40,544a28aab9a8a0b827a18423e82280b1.png,10.6084/m9.figshare.12229646,10155,LSIL,899,700
40,544a28aab9a8a0b827a18423e82280b1.png,10.6084/m9.figshare.12229646,10156,LSIL,883,542
40,544a28aab9a8a0b827a18423e82280b1.png,10.6084/m9.figshare.12229646,10157,LSIL,750,545
40,544a28aab9a8a0b827a18423e82280b1.png,10.6084/m9.figshare.12229646,10158,LSIL,703,436
40,544a28aab9a8a0b827a18423e82280b1.png,10.6084/m9.figshare.12229646,10159,LSIL,588,535
40,544a28aab9a8a0b827a18423e82280b1.png,10.6084/m9.figshare.12229646,10160,LSIL,637,346
40,544a28aab9a8a0b827a18423e82280b1.png,10.6084/m9.figshare.12229646,10161,LSIL,755,273
40,544a28aab9a8a0b827a18423e82280b1.png,10.6084/m9.figshare.12229646,10162,LSIL,420,152
40,544a28aab9a8a0b827a18423e82280b1.png,10.6084/m9.figshare.12229646,10163,Negative for intraepithelial lesion,728,331
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11274,Negative for intraepithelial lesion,947,302
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11275,Negative for intraepithelial lesion,1095,371
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11276,Negative for intraepithelial lesion,263,543
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11277,LSIL,552,614
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11278,LSIL,691,752
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11279,LSIL,691,726
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11280,LSIL,529,665
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11281,LSIL,511,683
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11282,LSIL,515,597
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11283,LSIL,474,489
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11284,LSIL,450,522
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11285,LSIL,394,515
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11286,LSIL,677,475
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11287,LSIL,635,471
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11288,LSIL,606,499
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11289,LSIL,786,121
10,fb100898ae793bb2475fd6d3ee92ef31.png,10.6084/m9.figshare.12229550,11290,LSIL,733,160
1,be340ee72689dfe3f8dc9c24de6127f4.png,10.6084/m9.figshare.12229511,11493,Negative for intraepithelial lesion,23,58
